order_datetime,origin_longitude,origin_latitude,m_order_eta,order_gk,order_status_key,is_driver_assigned_key,cancellations_time_in_seconds
20:47:00,-0.97148,51.458364,,3.00058E+12,4,0,22
0:45:00,-0.944763,51.44505,358,3.00058E+12,4,1,156
8:56:26,-0.948674,51.450062,60,3.00058E+12,4,1,45
8:45:07,-0.950683,51.451368,119,3.00058E+12,4,1,349
1:05:59,-0.975529,51.456762,60,3.00058E+12,4,1,364
0:23:41,-0.971735,51.45683,,3.00058E+12,4,0,43
8:47:39,-0.956305,51.443311,297,3.00058E+12,4,1,545
4:02:57,-0.982182,51.456022,,3.00058E+12,9,0,
4:27:43,-0.97148,51.458364,,3.00058E+12,4,0,16
9:44:51,-0.996736,51.458982,,3.00058E+12,9,0,
21:12:46,-0.935898,51.442854,,3.00059E+12,9,0,
10:53:34,-0.959689,51.474744,,3.00059E+12,9,0,
13:23:23,-0.977956,51.455214,179,3.00059E+12,4,1,437
0:19:53,-1.041882,51.474924,,3.00059E+12,9,0,
7:20:18,-0.940174,51.448376,,3.00059E+12,4,0,88
3:20:55,-0.946358,51.439779,,3.00059E+12,9,0,
8:39:06,-0.978087,51.44823,,3.00059E+12,4,0,322
7:51:07,-0.958791,51.459481,,3.00059E+12,4,0,69
0:42:49,-0.948204,51.440556,358,3.00059E+12,4,1,289
21:05:56,-0.971551,51.45767,,3.00059E+12,4,0,93
17:33:06,-0.886269,51.430968,838,3.00059E+12,4,1,36
22:51:29,-0.949281,51.449758,,3.00059E+12,4,0,370
6:52:28,-0.988882,51.447544,,3.00059E+12,4,0,62
7:14:01,-0.938443,51.449804,897,3.00059E+12,4,1,276
6:47:15,-0.953287,51.451631,,3.00059E+12,4,0,45
8:31:38,-0.977197,51.431071,718,3.00059E+12,4,1,89
21:10:52,-0.971625,51.457898,,3.00059E+12,4,0,106
22:54:45,-0.94698,51.444158,,3.00059E+12,9,0,
18:51:47,-0.891798,51.435621,538,3.00059E+12,4,1,95
7:49:28,-0.958791,51.459481,,3.00059E+12,4,0,90
21:31:05,-0.946276,51.448976,,3.00059E+12,4,0,136
7:16:10,-0.947645,51.425965,,3.00059E+12,4,0,369
17:51:42,-1.062082,51.435659,,3.00059E+12,4,0,130
0:19:30,-1.041882,51.474924,,3.00059E+12,9,0,
8:32:21,-0.978049,51.448199,838,3.00059E+12,4,1,179
22:59:52,-0.942148,51.435235,,3.00059E+12,4,0,307
22:54:16,-0.94698,51.444158,,3.00059E+12,4,0,14
7:52:29,-0.973793,51.458665,479,3.00059E+12,4,1,47
8:27:06,-0.955822,51.453389,238,3.00059E+12,4,1,628
8:52:16,-0.962012,51.450712,,3.00059E+12,4,0,20
18:27:54,-0.956947,51.446888,597,3.00059E+12,4,1,187
21:34:25,-0.967396,51.456227,,3.00059E+12,4,0,202
21:49:52,-0.924305,51.436378,,3.00059E+12,4,0,97
18:04:18,-1.062082,51.435659,,3.00059E+12,9,0,
21:14:28,-0.972446,51.452538,,3.00059E+12,4,0,46
9:31:55,-0.976778,51.433209,418,3.00059E+12,4,1,17
15:32:20,-0.96426,51.448842,177,3.00059E+12,4,1,67
14:10:49,-0.947112,51.456378,,3.00059E+12,4,0,115
6:49:13,-0.931454,51.452609,,3.00059E+12,9,0,
17:51:33,-1.007312,51.46916,898,3.00059E+12,4,1,128
7:58:01,-0.977156,51.430519,,3.00059E+12,9,0,
7:50:57,-0.97823,51.454575,545,3.00059E+12,4,1,114
8:33:37,-0.977636,51.43059,,3.00059E+12,4,0,26
7:49:11,-0.98615,51.470528,,3.00059E+12,9,0,
6:59:54,-0.938116,51.448926,539,3.00059E+12,4,1,675
21:33:31,-0.950334,51.449754,,3.00059E+12,9,0,
7:51:03,-0.958698,51.459456,,3.00059E+12,4,0,208
8:24:04,-0.955932,51.45347,,3.00059E+12,4,0,172
7:21:57,-0.987998,51.479045,,3.00059E+12,4,0,419
15:53:14,-0.955488,51.453478,599,3.00059E+12,4,1,63
10:43:39,-0.956267,51.43949,,3.00059E+12,9,0,
17:55:23,-1.062082,51.435659,,3.00059E+12,9,0,
0:10:11,-0.973369,51.453935,60,3.00059E+12,4,1,108
11:04:29,-0.923289,51.451038,473,3.00059E+12,4,1,68
7:46:53,-0.958698,51.459456,,3.00059E+12,9,0,
22:37:47,-0.94632,51.446703,,3.00059E+12,4,0,92
12:55:23,-0.976878,51.430426,655,3.00059E+12,4,1,79
9:24:37,-0.963441,51.452126,718,3.00059E+12,4,1,213
9:31:18,-0.976778,51.433209,235,3.00059E+12,4,1,12
20:55:59,-0.971369,51.453202,,3.00059E+12,4,0,222
21:00:17,-0.968731,51.453887,,3.00059E+12,9,0,
22:52:02,-0.942396,51.435215,,3.00059E+12,9,0,
23:03:51,-0.966745,51.453236,,3.00059E+12,4,0,104
8:22:14,-0.955948,51.45344,778,3.00059E+12,4,1,25
7:26:52,-1.005828,51.461112,178,3.00059E+12,4,1,126
6:50:11,-0.988891,51.44763,478,3.00059E+12,4,1,121
23:55:42,-0.897827,51.438114,,3.00059E+12,9,0,
7:50:48,-0.959071,51.456109,,3.00059E+12,9,0,
21:01:47,-0.970932,51.457899,,3.00059E+12,4,0,151
7:52:24,-0.958791,51.459481,,3.00059E+12,4,0,135
22:50:02,-0.94698,51.444158,,3.00059E+12,9,0,
7:55:05,-0.959071,51.456109,238,3.00059E+12,4,1,617
17:40:10,-0.968804,51.421072,60,3.00059E+12,4,1,38
21:28:13,-0.970932,51.458351,,3.00059E+12,4,0,188
16:42:02,-0.977636,51.43059,776,3.00059E+12,4,1,178
21:39:01,-0.950334,51.449754,,3.00059E+12,9,0,
8:22:50,-0.955951,51.453401,383,3.00059E+12,4,1,61
21:48:36,-0.974736,51.454823,778,3.00059E+12,4,1,779
18:36:53,-0.976949,51.456137,,3.00059E+12,4,0,280
23:01:27,-0.958932,51.445403,,3.00059E+12,9,0,
23:37:47,-0.955286,51.459646,,3.00059E+12,9,0,
22:27:49,-0.961325,51.445691,,3.00059E+12,9,0,
23:11:23,-0.977966,51.465228,,3.00059E+12,9,0,
13:31:20,-0.95006,51.450778,,3.00059E+12,4,0,150
0:02:01,-0.970618,51.457599,,3.00059E+12,4,0,12
20:50:28,-0.95957,51.453013,475,3.00059E+12,4,1,120
23:05:59,-0.958932,51.445403,,3.00059E+12,9,0,
1:25:57,-0.958864,51.459298,297,3.00059E+12,4,1,189
0:49:26,-0.947063,51.444155,119,3.00059E+12,4,1,90
0:03:51,-0.945122,51.444796,297,3.00059E+12,4,1,41
1:08:16,-0.973398,51.458384,,3.00059E+12,4,0,378
3:31:19,-0.94765,51.44867,,3.00059E+12,4,0,191
21:57:46,-0.986019,51.456239,,3.00059E+12,4,0,15
23:50:10,-1.056424,51.479878,418,3.00059E+12,4,1,10
23:19:05,-0.975491,51.429472,,3.00059E+12,4,0,105
22:35:55,-0.96712,51.439674,,3.00059E+12,4,0,112
23:21:36,-0.975316,51.429359,,3.00059E+12,4,0,151
22:43:17,-0.932156,51.446547,298,3.00059E+12,4,1,69
21:21:42,-0.951744,51.451312,,3.00059E+12,9,0,
20:29:45,-0.956142,51.442882,,3.00059E+12,4,0,49
1:08:42,-0.97305,51.453808,,3.00059E+12,9,0,
13:17:06,-0.966977,51.453174,296,3.00059E+12,4,1,105
22:22:54,-0.973436,51.404916,598,3.00059E+12,4,1,258
23:32:33,-0.974648,51.454397,238,3.00059E+12,4,1,75
23:05:40,-0.958932,51.445403,,3.00059E+12,4,0,5
22:29:13,-0.978261,51.457424,,3.00059E+12,9,0,
22:21:03,-0.96712,51.439674,,3.00059E+12,4,0,226
23:29:05,-0.9624,51.46447,239,3.00059E+12,4,1,894
22:36:54,-1.042468,51.454768,,3.00059E+12,9,0,
15:47:16,-0.97823,51.454575,,3.00059E+12,4,0,23
0:37:17,-0.9355,51.450279,,3.00059E+12,4,0,6
19:36:57,-0.927308,51.445852,357,3.00059E+12,4,1,24
3:24:03,-0.97187,51.456656,,3.00059E+12,4,0,32
23:00:46,-0.958932,51.445403,,3.00059E+12,4,0,13
22:27:36,-0.978261,51.457424,,3.00059E+12,4,0,7
20:38:27,-1.004676,51.458366,236,3.00059E+12,4,1,686
3:17:10,-0.966174,51.444523,,3.00059E+12,9,0,
2:52:08,-0.927434,51.445991,,3.00059E+12,4,0,4
11:51:09,-0.958791,51.459481,238,3.00059E+12,4,1,45
19:28:06,-0.972446,51.452538,476,3.00059E+12,4,1,82
19:38:35,-0.927308,51.445852,,3.00059E+12,4,0,71
16:16:08,-0.959592,51.449403,,3.00055E+12,4,0,178
8:27:35,-0.968292,51.400069,,3.00055E+12,4,0,102
11:15:24,-0.980247,51.451649,239,3.00055E+12,4,1,543
12:54:17,-0.949358,51.447953,,3.00055E+12,4,0,16
9:37:18,-0.987664,51.41846,358,3.00055E+12,4,1,130
23:18:17,-0.946952,51.443956,299,3.00055E+12,4,1,150
8:41:58,-0.880735,51.457942,,3.00055E+12,9,0,
16:13:08,-0.976553,51.455485,60,3.00055E+12,4,1,16
6:36:41,-0.985369,51.450929,359,3.00055E+12,4,1,26
8:52:11,-0.971296,51.458115,539,3.00055E+12,4,1,70
8:39:34,-0.971296,51.458115,,3.00055E+12,4,0,14
16:56:57,-0.970557,51.459935,,3.00055E+12,9,0,
22:53:08,-0.948781,51.450266,,3.0006E+12,9,0,
22:43:21,-0.934888,51.447899,1198,3.0006E+12,4,1,311
23:02:52,-0.959905,51.445615,,3.0006E+12,4,0,32
22:57:57,-0.948781,51.450266,,3.0006E+12,4,0,30
23:21:56,-0.950218,51.450942,,3.0006E+12,9,0,
23:13:49,-0.947175,51.444305,,3.0006E+12,4,0,578
22:47:42,-0.948781,51.450266,,3.0006E+12,9,0,
23:12:56,-0.950218,51.450942,,3.0006E+12,4,0,211
21:33:53,-0.958526,51.445556,,3.0006E+12,9,0,
21:52:51,-0.947573,51.448548,,3.0006E+12,9,0,
21:09:15,-0.968533,51.45034,,3.0006E+12,9,0,
12:56:44,-0.933473,51.447485,298,3.00059E+12,4,1,14
21:46:18,-1.046135,51.444962,,3.0006E+12,4,0,55
21:50:09,-0.97823,51.454575,,3.0006E+12,4,0,197
21:38:23,-0.944698,51.454115,,3.0006E+12,9,0,
22:59:56,-0.950249,51.450586,,3.0006E+12,4,0,10
23:06:13,-0.963292,51.454987,60,3.0006E+12,4,1,464
23:06:10,-0.966396,51.4397,,3.0006E+12,4,0,52
22:52:23,-0.94229,51.454784,,3.0006E+12,4,0,89
22:52:27,-0.948405,51.448445,,3.0006E+12,4,0,137
23:16:14,-0.961304,51.445625,,3.0006E+12,4,0,124
22:49:13,-0.950303,51.445155,,3.0006E+12,4,0,237
23:42:22,-0.947175,51.444305,,3.0006E+12,4,0,132
23:01:52,-0.966396,51.4397,,3.0006E+12,9,0,
23:44:02,-0.955715,51.444632,,3.0006E+12,9,0,
21:07:38,-0.967879,51.450395,,3.0006E+12,4,0,32
2:42:53,-0.973468,51.456733,,3.00059E+12,9,0,
8:53:56,-0.947465,51.408588,,3.00059E+12,4,0,175
21:22:14,-1.033797,51.441667,179,3.0006E+12,4,1,721
13:32:03,-0.991293,51.449643,,3.00059E+12,9,0,
13:53:04,-0.936498,51.449431,,3.00059E+12,4,0,243
11:38:05,-0.924714,51.426026,,3.00059E+12,9,0,
11:04:00,-0.966405,51.454726,239,3.00059E+12,4,1,162
21:25:40,-0.959733,51.416332,,3.0006E+12,4,0,107
23:17:45,-0.947681,51.444165,,3.0006E+12,4,0,87
23:41:05,-1.049953,51.440477,598,3.0006E+12,4,1,191
23:29:41,-0.950218,51.450942,,3.0006E+12,4,0,244
23:29:50,-0.94698,51.444158,598,3.0006E+12,4,1,411
9:32:05,-0.904044,51.442983,,3.00059E+12,4,0,215
21:16:04,-0.975292,51.455421,,3.0006E+12,4,0,75
13:29:08,-0.961747,51.443112,238,3.00059E+12,4,1,144
15:25:28,-0.947076,51.448642,419,3.00059E+12,4,1,49
21:35:30,-0.967962,51.454785,478,3.0006E+12,4,1,64
3:06:02,-0.966885,51.440028,,3.00059E+12,4,0,138
13:47:32,-0.936498,51.449431,,3.00059E+12,4,0,34
23:06:07,-0.959637,51.449332,,3.0006E+12,4,0,20
23:12:26,-0.972046,51.457948,,3.0006E+12,4,0,53
22:16:00,-0.97357,51.454689,,3.0006E+12,4,0,292
23:02:05,-0.959824,51.449537,,3.0006E+12,9,0,
23:14:57,-0.977334,51.468665,,3.0006E+12,4,0,84
23:45:31,-0.96904,51.447934,,3.0006E+12,4,0,31
21:02:08,-0.971995,51.457894,239,3.0006E+12,4,1,310
13:27:08,-0.95321,51.452272,,3.00059E+12,4,0,217
13:29:17,-0.956998,51.449458,,3.00059E+12,4,0,98
3:19:20,-0.882811,51.430155,,3.00059E+12,4,0,8
2:42:41,-0.949175,51.455433,,3.00059E+12,9,0,
20:05:19,-0.97156,51.45798,237,3.0006E+12,4,1,415
22:34:10,-0.951744,51.451312,,3.0006E+12,4,0,33
22:51:03,-0.94884,51.450361,,3.0006E+12,4,0,35
9:41:10,-0.958118,51.450499,60,3.00059E+12,4,1,33
8:14:37,-0.97271,51.448357,,3.00059E+12,4,0,58
7:46:10,-0.968586,51.477784,,3.00059E+12,4,0,28
21:17:09,-0.969456,51.455881,,3.0006E+12,9,0,
13:36:13,-0.991293,51.449643,,3.00059E+12,9,0,
21:13:19,-0.972131,51.458085,,3.0006E+12,4,0,66
22:52:45,-0.949189,51.44504,,3.0006E+12,9,0,
23:00:21,-0.950249,51.450586,,3.0006E+12,4,0,99
23:24:37,-0.950218,51.450942,,3.0006E+12,9,0,
23:37:54,-0.972939,51.453986,358,3.0006E+12,4,1,183
23:10:51,-0.977334,51.468665,,3.0006E+12,4,0,216
3:01:19,-0.950862,51.448216,,3.00059E+12,9,0,
13:22:50,-0.963063,51.449616,,3.00059E+12,4,0,115
13:34:10,-0.948214,51.448524,,3.00059E+12,9,0,
9:25:50,-0.932033,51.440834,358,3.00059E+12,4,1,54
18:53:18,-0.958696,51.419525,237,3.00059E+12,4,1,218
21:38:19,-0.958526,51.445556,,3.0006E+12,4,0,69
21:52:28,-0.960053,51.445639,,3.0006E+12,4,0,121
8:20:10,-0.96863,51.399636,,3.00059E+12,9,0,
21:58:17,-0.947597,51.448657,297,3.0006E+12,4,1,9
20:59:28,-0.956947,51.449459,,3.0006E+12,4,0,82
15:12:06,-0.914366,51.45195,298,3.00059E+12,4,1,141
22:53:50,-0.948674,51.450062,538,3.0006E+12,4,1,750
23:24:38,-0.941663,51.455483,,3.0006E+12,9,0,
22:58:58,-0.943747,51.454178,,3.0006E+12,9,0,
13:37:58,-0.973881,51.451936,300,3.00059E+12,4,1,55
3:23:47,-0.912709,51.429817,,3.00059E+12,4,0,207
4:50:39,-0.997065,51.446652,119,3.00059E+12,4,1,84
10:42:13,-0.976675,51.430398,,3.00059E+12,9,0,
2:35:31,-0.973776,51.456605,,3.00059E+12,4,0,95
2:54:01,-0.949175,51.455433,,3.00059E+12,4,0,500
13:43:14,-0.936498,51.449431,,3.00059E+12,9,0,
20:52:28,-0.967842,51.440636,,3.0006E+12,4,0,49
15:22:22,-0.947416,51.444182,358,3.00059E+12,4,1,329
15:09:38,-0.916532,51.451992,478,3.00059E+12,4,1,71
21:05:15,-0.975147,51.45504,,3.0006E+12,4,0,107
13:27:48,-0.991293,51.449643,,3.00059E+12,9,0,
21:51:10,-0.935435,51.443324,898,3.0006E+12,4,1,21
23:28:13,-0.972293,51.445343,,3.0006E+12,9,0,
23:17:44,-0.950218,51.450942,,3.0006E+12,9,0,
22:51:22,-0.950303,51.445155,537,3.0006E+12,4,1,102
22:57:41,-0.966396,51.4397,,3.0006E+12,9,0,
23:10:00,-0.948243,51.447206,,3.0006E+12,4,0,173
8:22:46,-0.981059,51.453277,,3.00059E+12,4,0,53
12:41:45,-0.975529,51.456762,417,3.00059E+12,4,1,31
9:39:30,-0.957767,51.449294,60,3.00059E+12,4,1,70
21:34:11,-0.944698,51.454115,,3.0006E+12,9,0,
14:27:44,-0.983234,51.45619,178,3.00059E+12,4,1,193
20:44:42,-0.976377,51.466498,,3.0006E+12,4,0,18
8:20:27,-0.969582,51.451689,,3.00059E+12,4,0,81
2:37:18,-0.949175,51.455433,,3.00059E+12,4,0,98
23:12:46,-0.948405,51.448445,,3.0006E+12,4,0,47
23:36:50,-1.049953,51.440477,,3.0006E+12,9,0,
23:24:08,-0.963288,51.454964,,3.0006E+12,4,0,77
22:40:42,-0.947873,51.440849,760,3.0006E+12,4,1,1142
22:59:58,-0.94698,51.444158,,3.0006E+12,9,0,
13:29:38,-0.963063,51.449616,,3.00059E+12,9,0,
22:09:50,-0.952836,51.442137,715,3.0006E+12,4,1,31
19:20:06,-0.933532,51.457611,233,3.00059E+12,4,1,125
23:09:45,-0.963218,51.446006,,3.0006E+12,9,0,
22:24:17,-0.973611,51.431412,,3.0006E+12,4,0,109
23:49:42,-0.988919,51.445388,,3.0006E+12,9,0,
13:48:22,-0.936498,51.449431,,3.00059E+12,9,0,
2:33:18,-0.973747,51.456748,,3.00059E+12,9,0,
16:32:54,-0.961992,51.488264,1078,3.00059E+12,4,1,182
20:53:52,-1.002714,51.452598,,3.0006E+12,4,0,203
21:50:57,-0.966745,51.453236,,3.0006E+12,4,0,160
21:49:53,-0.96,51.445637,,3.0006E+12,4,0,142
20:09:50,-0.974861,51.472471,358,3.0006E+12,4,1,147
20:47:45,-0.967842,51.440636,,3.0006E+12,9,0,
0:06:25,-0.970915,51.467569,912,3.00059E+12,4,1,110
3:19:39,-0.912709,51.429817,,3.00059E+12,9,0,
21:36:42,-0.967962,51.454785,175,3.0006E+12,4,1,281
23:39:53,-0.955715,51.444632,,3.0006E+12,9,0,
23:56:23,-0.970489,51.457554,295,3.0006E+12,4,1,90
23:10:41,-0.944567,51.446622,,3.0006E+12,9,0,
13:52:31,-0.936498,51.449431,,3.00059E+12,4,0,7
22:06:18,-0.912884,51.475161,,3.0006E+12,4,0,42
21:57:05,-0.947573,51.448548,,3.0006E+12,4,0,32
17:35:38,-0.943336,51.45038,,3.00059E+12,4,0,15
12:38:18,-0.942874,51.45539,415,3.00059E+12,4,1,810
23:10:48,-0.961323,51.44571,,3.0006E+12,9,0,
22:47:42,-0.94229,51.454784,,3.0006E+12,9,0,
23:05:05,-0.949344,51.451326,,3.0006E+12,9,0,
23:00:30,-0.949691,51.449568,,3.0006E+12,9,0,
23:43:15,-1.04982,51.440498,,3.0006E+12,9,0,
13:43:02,-0.972679,51.452558,,3.00059E+12,4,0,95
2:59:09,-0.950862,51.448216,,3.00059E+12,9,0,
16:30:43,-0.954973,51.472223,538,3.00059E+12,4,1,848
17:25:42,-0.9447,51.42799,298,3.00059E+12,4,1,184
13:48:28,-0.979874,51.455549,,3.00059E+12,4,0,48
8:10:29,-0.97271,51.448357,,3.00059E+12,4,0,228
15:15:53,-0.911017,51.452103,535,3.00059E+12,4,1,56
13:27:41,-0.946496,51.448925,,3.00059E+12,4,0,166
13:22:47,-0.95321,51.452272,,3.00059E+12,9,0,
23:28:46,-0.950218,51.450942,,3.0006E+12,4,0,6
23:38:24,-1.04982,51.440498,,3.0006E+12,9,0,
23:13:20,-0.950218,51.450942,,3.0006E+12,9,0,
22:57:09,-0.943747,51.454178,,3.0006E+12,4,0,240
22:51:09,-0.972636,51.45803,738,3.0006E+12,4,1,75
23:55:00,-0.988919,51.445388,,3.0006E+12,9,0,
23:03:01,-0.976996,51.467238,,3.0006E+12,4,0,63
16:45:15,-0.954973,51.472223,479,3.00059E+12,4,1,91
21:53:36,-0.97823,51.454575,,3.0006E+12,4,0,140
13:56:59,-0.972046,51.457948,173,3.00059E+12,4,1,395
19:23:35,-0.94155,51.450383,355,3.0006E+12,4,1,186
16:38:32,-0.98509,51.456525,,3.00059E+12,4,0,181
21:15:28,-0.956228,51.453445,,3.0006E+12,4,0,105
22:59:01,-0.991534,51.44676,,3.0006E+12,9,0,
22:51:30,-0.948674,51.450062,,3.0006E+12,4,0,126
22:51:20,-0.943747,51.454178,,3.0006E+12,9,0,
23:09:48,-0.97392,51.465787,,3.0006E+12,4,0,107
13:38:25,-0.948214,51.448524,658,3.00059E+12,4,1,929
3:14:57,-0.973348,51.453919,,3.00059E+12,4,0,278
21:02:46,-0.969628,51.455033,,3.0006E+12,4,0,142
15:07:35,-0.916532,51.451992,293,3.00059E+12,4,1,99
21:40:50,-0.936288,51.449138,,3.0006E+12,9,0,
21:59:22,-0.947804,51.440734,,3.0006E+12,4,0,186
22:46:40,-0.948586,51.417927,,3.0006E+12,4,0,204
22:30:06,-0.96466,51.422917,,3.0006E+12,4,0,116
2:42:10,-0.955962,51.436542,,3.0006E+12,4,0,38
17:58:25,-0.955885,51.453364,,3.0006E+12,4,0,6
20:28:57,-0.973332,51.45854,,3.0006E+12,9,0,
19:53:14,-0.949578,51.447897,238,3.0006E+12,4,1,319
20:59:37,-0.955286,51.459646,,3.0006E+12,9,0,
7:24:50,-0.94934,51.455937,,3.0006E+12,4,0,90
15:45:49,-0.890603,51.437117,417,3.0006E+12,4,1,100
19:33:34,-0.949175,51.455433,,3.0006E+12,9,0,
7:14:50,-0.960576,51.453822,,3.0006E+12,9,0,
21:12:58,-0.950512,51.450997,,3.0006E+12,4,0,52
20:15:33,-0.919408,51.439873,,3.0006E+12,4,0,7
20:55:15,-0.955286,51.459646,,3.0006E+12,9,0,
9:54:21,-0.966529,51.454694,358,3.0006E+12,4,1,55
15:44:36,-0.890603,51.437117,718,3.0006E+12,4,1,46
9:37:51,-0.958621,51.45951,239,3.0006E+12,4,1,985
22:17:14,-0.975358,51.455172,,3.0006E+12,4,0,128
22:52:07,-0.994369,51.455943,718,3.0006E+12,4,1,175
23:40:30,-0.946267,51.442028,,3.0006E+12,4,0,236
19:54:40,-0.97219,51.458199,,3.0006E+12,4,0,114
11:03:31,-0.975828,51.468503,299,3.0006E+12,4,1,171
0:58:56,-0.94698,51.444158,539,3.0006E+12,4,1,49
12:44:10,-0.958257,51.453594,117,3.0006E+12,4,1,27
21:03:28,-0.956572,51.448455,,3.0006E+12,4,0,110
2:34:02,-0.964818,51.454525,,3.0006E+12,4,0,50
16:44:18,-0.983614,51.422478,598,3.0006E+12,4,1,90
11:29:34,-0.984395,51.448643,111,3.0006E+12,4,1,717
23:28:22,-0.960425,51.444078,718,3.0006E+12,4,1,82
23:29:13,-0.960425,51.444078,,3.0006E+12,4,0,6
22:08:30,-0.963205,51.454776,,3.0006E+12,4,0,70
16:46:55,-0.983614,51.422478,715,3.0006E+12,4,1,62
18:03:51,-0.95558,51.453493,357,3.0006E+12,4,1,186
20:11:14,-0.973763,51.458671,,3.0006E+12,9,0,
18:40:57,-0.981984,51.4548,,3.0006E+12,4,0,21
21:31:05,-0.955286,51.459646,,3.0006E+12,9,0,
21:00:06,-0.964165,51.45453,,3.0006E+12,4,0,84
2:36:30,-0.955885,51.453364,,3.0006E+12,9,0,
18:07:19,-0.955885,51.453364,,3.0006E+12,4,0,26
21:53:59,-0.946989,51.444204,,3.0006E+12,9,0,
23:25:59,-0.960425,51.444078,,3.0006E+12,4,0,50
3:10:07,-0.977115,51.442454,,3.0006E+12,9,0,
8:50:40,-0.955672,51.453561,1017,3.0006E+12,4,1,217
19:35:52,-0.965459,51.439678,,3.0006E+12,9,0,
15:47:46,-0.891112,51.436831,777,3.0006E+12,4,1,26
18:16:09,-0.99288,51.477367,,3.0006E+12,9,0,
21:26:00,-0.955286,51.459646,,3.0006E+12,9,0,
9:03:21,-0.963441,51.452126,60,3.0006E+12,4,1,82
14:37:57,-0.936427,51.43922,,3.0006E+12,4,0,24
21:32:54,-0.94229,51.454784,,3.0006E+12,9,0,
11:05:13,-0.96228,51.451063,358,3.0006E+12,4,1,247
22:39:13,-0.948586,51.417927,,3.0006E+12,4,0,229
21:17:17,-0.976073,51.454831,,3.0006E+12,4,0,4
2:40:44,-0.955885,51.453364,,3.0006E+12,4,0,77
21:07:55,-1.001974,51.458161,,3.0006E+12,9,0,
15:46:17,-0.974473,51.419782,,3.0006E+12,9,0,
14:27:21,-0.947696,51.444076,177,3.0006E+12,4,1,23
3:14:19,-0.977115,51.442454,,3.0006E+12,4,0,99
20:50:05,-0.955286,51.459646,,3.0006E+12,9,0,
7:20:41,-0.962856,51.452845,837,3.0006E+12,4,1,56
20:33:55,-0.972046,51.457948,,3.0006E+12,4,0,15
21:20:59,-0.955125,51.442671,,3.0006E+12,4,0,69
2:29:55,-0.955962,51.436542,,3.0006E+12,4,0,194
7:18:59,-0.969072,51.444387,535,3.0006E+12,4,1,258
22:33:08,-0.972038,51.457825,297,3.0006E+12,4,1,113
22:00:39,-0.972258,51.45827,,3.0006E+12,4,0,51
22:25:36,-0.964659,51.422911,,3.0006E+12,9,0,
16:45:38,-0.958107,51.459693,418,3.0006E+12,4,1,78
21:14:02,-0.955286,51.459646,,3.0006E+12,9,0,
21:19:09,-0.979348,51.455186,,3.0006E+12,4,0,47
21:01:49,-0.976073,51.454831,,3.0006E+12,9,0,
7:26:35,-0.94934,51.455937,,3.0006E+12,4,0,27
2:33:23,-0.955962,51.436542,,3.0006E+12,4,0,168
20:54:29,-0.969036,51.455246,,3.0006E+12,4,0,83
23:04:03,-0.968311,51.454991,,3.0006E+12,4,0,80
21:57:26,-0.972258,51.45827,,3.0006E+12,4,0,109
22:47:34,-0.947315,51.4443,,3.0006E+12,4,0,116
11:05:32,-0.943618,51.446338,,3.0006E+12,4,0,91
22:34:51,-0.990549,51.453508,357,3.0006E+12,4,1,646
22:38:36,-0.968669,51.453767,,3.0006E+12,4,0,141
14:36:30,-0.936427,51.43922,,3.0006E+12,4,0,264
5:55:29,-0.989389,51.445047,899,3.0006E+12,4,1,163
3:55:30,-0.935599,51.457324,,3.0006E+12,9,0,
11:01:04,-0.965027,51.446547,178,3.0006E+12,4,1,42
13:19:47,-0.946822,51.453235,111,3.0006E+12,4,1,369
22:02:04,-0.963812,51.483216,,3.0006E+12,4,0,16
2:42:54,-0.973597,51.456782,,3.0006E+12,4,0,38
7:23:59,-0.946583,51.448345,,3.0006E+12,4,0,86
10:22:59,-0.969047,51.454996,117,3.0006E+12,4,1,107
22:20:33,-0.975828,51.456913,,3.0006E+12,4,0,104
22:56:51,-0.979193,51.45602,,3.0006E+12,4,0,212
23:22:45,-0.960425,51.444078,,3.0006E+12,9,0,
20:53:29,-0.976073,51.454831,,3.0006E+12,9,0,
3:03:11,-0.971735,51.45683,,3.0006E+12,4,0,238
22:44:13,-0.976976,51.466715,,3.00062E+12,9,0,
23:44:51,-0.936487,51.4892,,3.00062E+12,9,0,
17:37:07,-0.949363,51.447897,176,3.00062E+12,4,1,384
2:26:27,-0.966391,51.448362,,3.00062E+12,9,0,
2:21:09,-0.975358,51.455172,,3.00062E+12,4,0,17
8:43:17,-0.977193,51.431186,416,3.00062E+12,4,1,105
0:22:21,-0.949824,51.445583,,3.0006E+12,4,0,16
2:32:40,-0.966391,51.448362,,3.00062E+12,9,0,
9:41:20,-1.047778,51.446982,,3.00062E+12,9,0,
12:26:35,-0.999765,51.456408,598,3.00062E+12,4,1,36
0:45:36,-0.948625,51.433523,,3.0006E+12,4,0,95
10:46:53,-0.97679,51.442128,358,3.00062E+12,4,1,511
23:08:29,-0.944711,51.42967,,3.00062E+12,9,0,
23:42:57,-0.958159,51.460102,,3.00062E+12,4,0,116
22:54:09,-0.960503,51.466221,,3.00062E+12,9,0,
23:28:37,-0.934228,51.448879,359,3.00062E+12,4,1,162
0:24:18,-0.94811,51.450694,,3.0006E+12,4,0,8
3:36:11,-0.950294,51.449648,,3.00062E+12,4,0,136
0:17:29,-0.949074,51.440326,,3.0006E+12,4,0,223
21:33:29,-0.980209,51.453444,,3.00062E+12,4,0,84
21:12:57,-0.980209,51.453444,,3.00062E+12,4,0,203
